GeoID,Sex,Cancer,Years,PopTot,Cases,AAIR,LCI,UCI,W_PopTot,W_Cases,W_AAIR,W_LCI,W_UCI,B_PopTot,B_Cases,B_AAIR,B_LCI,B_UCI,H_PopTot,H_Cases,H_AAIR,H_LCI,H_UCI,API_PopTot,API_Cases,API_AAIR,API_LCI,API_UCI,AIAN_PopTot,AIAN_Cases,AIAN_AAIR,AIAN_LCI,AIAN_UCI,GeoName,GeoType
29017,Female,Cervix,05yrs,26472,,,,,25567,,,,,226,,,,,381,,,,,95,,,,,203,,,,,Bollinger County,County
29017,Both,Larynx,05yrs,53441,,,,,51574,,,,,522,,,,,782,,,,,166,,,,,397,,,,,Bollinger County,County
29017,Female,Larynx,05yrs,26472,,,,,25567,,,,,226,,,,,381,,,,,95,,,,,203,,,,,Bollinger County,County
29017,Male,Larynx,05yrs,26969,,,,,26007,,,,,296,,,,,401,,,,,71,,,,,194,,,,,Bollinger County,County
29017,Male,Testis,05yrs,26969,,,,,26007,,,,,296,,,,,401,,,,,71,,,,,194,,,,,Bollinger County,County
29017,Both,HL,05yrs,53441,,,,,51574,,,,,522,,,,,782,,,,,166,,,,,397,,,,,Bollinger County,County
29017,Female,HL,05yrs,26472,,,,,25567,,,,,226,,,,,381,,,,,95,,,,,203,,,,,Bollinger County,County
29017,Male,HL,05yrs,26969,,,,,26007,,,,,296,,,,,401,,,,,71,,,,,194,,,,,Bollinger County,County
29017,Both,Meso,05yrs,53441,,,,,51574,,,,,522,,,,,782,,,,,166,,,,,397,,,,,Bollinger County,County
29017,Female,Meso,05yrs,26472,,,,,25567,,,,,226,,,,,381,,,,,95,,,,,203,,,,,Bollinger County,County
29017,Male,Meso,05yrs,26969,,,,,26007,,,,,296,,,,,401,,,,,71,,,,,194,,,,,Bollinger County,County
29017,Both,KS,05yrs,53441,,,,,51574,,,,,522,,,,,782,,,,,166,,,,,397,,,,,Bollinger County,County
29017,Female,KS,05yrs,26472,,,,,25567,,,,,226,,,,,381,,,,,95,,,,,203,,,,,Bollinger County,County
29017,Male,KS,05yrs,26969,,,,,26007,,,,,296,,,,,401,,,,,71,,,,,194,,,,,Bollinger County,County
29017,Both,AllSite,10yrs,111361,746,497.1,460.1,536.4,108059,739,502.6,465,542.6,850,,,,,1364,,,,,308,,,,,780,,,,,Bollinger County,County
29017,Female,AllSite,10yrs,55312,332,452.6,402.6,507.5,53690,329,457.7,406.8,513.5,369,,,,,678,,,,,179,,,,,396,,,,,Bollinger County,County
29017,Male,AllSite,10yrs,56049,414,549.2,494.3,609,54369,410,555.2,499.3,616.1,481,,,,,686,,,,,129,,,,,384,,,,,Bollinger County,County
29017,Both,Lung,10yrs,111361,143,85.9,71.9,102.1,108059,143,87.7,73.4,104.3,850,,,,,1364,,,,,308,,,,,780,,,,,Bollinger County,County
29017,Female,Lung,10yrs,55312,46,53.4,38.7,72.7,53690,46,54.5,39.5,74.3,369,,,,,678,,,,,179,,,,,396,,,,,Bollinger County,County
29017,Male,Lung,10yrs,56049,97,121.6,97.4,150.6,54369,97,124.2,99.4,153.9,481,,,,,686,,,,,129,,,,,384,,,,,Bollinger County,County
29017,Female,Breast,10yrs,55312,105,143.1,115.9,175.4,53690,105,146.7,118.7,179.8,369,,,,,678,,,,,179,,,,,396,,,,,Bollinger County,County
29017,Male,Prostate,10yrs,56049,73,85.7,66.6,109.5,54369,70,83.7,64.7,107.5,481,,,,,686,,,,,129,,,,,384,,,,,Bollinger County,County
29017,Both,CRC,10yrs,111361,71,48.4,37.3,62,108059,71,49.5,38.1,63.5,850,,,,,1364,,,,,308,,,,,780,,,,,Bollinger County,County
29017,Female,CRC,10yrs,55312,29,42.4,27.6,62.6,53690,29,43.3,28.2,64,369,,,,,678,,,,,179,,,,,396,,,,,Bollinger County,County
29017,Male,CRC,10yrs,56049,42,54.6,38.6,75.5,54369,42,55.7,39.4,77.1,481,,,,,686,,,,,129,,,,,384,,,,,Bollinger County,County
29017,Both,Urinary,10yrs,111361,33,23.3,15.7,33.5,108059,33,23.8,16,34.3,850,,,,,1364,,,,,308,,,,,780,,,,,Bollinger County,County
29017,Female,Urinary,10yrs,55312,,,,,53690,,,,,369,,,,,678,,,,,179,,,,,396,,,,,Bollinger County,County
29017,Male,Urinary,10yrs,56049,27,41.4,26.2,62.2,54369,27,42.3,26.8,63.7,481,,,,,686,,,,,129,,,,,384,,,,,Bollinger County,County
29017,Both,Mela,10yrs,111361,32,21.4,14.3,31,108059,32,21.9,14.6,31.8,850,,,,,1364,,,,,308,,,,,780,,,,,Bollinger County,County
29017,Female,Mela,10yrs,55312,,,,,53690,,,,,369,,,,,678,,,,,179,,,,,396,,,,,Bollinger County,County
29017,Male,Mela,10yrs,56049,18,25,14.1,41.4,54369,18,25.6,14.5,42.5,481,,,,,686,,,,,129,,,,,384,,,,,Bollinger County,County
29017,Both,Kidney,10yrs,111361,33,21.6,14.5,31.2,108059,33,22.1,14.8,32,850,,,,,1364,,,,,308,,,,,780,,,,,Bollinger County,County
29017,Female,Kidney,10yrs,55312,,,,,53690,,,,,369,,,,,678,,,,,179,,,,,396,,,,,Bollinger County,County
29017,Male,Kidney,10yrs,56049,19,24.6,14.3,40.1,54369,19,25.1,14.6,41,481,,,,,686,,,,,129,,,,,384,,,,,Bollinger County,County
29017,Both,NHL,10yrs,111361,29,20.5,13.4,30.2,108059,29,21,13.7,31,850,,,,,1364,,,,,308,,,,,780,,,,,Bollinger County,County
29017,Female,NHL,10yrs,55312,,,,,53690,,,,,369,,,,,678,,,,,179,,,,,396,,,,,Bollinger County,County
29017,Male,NHL,10yrs,56049,18,25.8,14.7,42.4,54369,18,26.5,15.1,43.5,481,,,,,686,,,,,129,,,,,384,,,,,Bollinger County,County
29017,Both,Leuks,10yrs,111361,18,14.9,8.5,24.2,108059,18,15.3,8.7,24.9,850,,,,,1364,,,,,308,,,,,780,,,,,Bollinger County,County
29017,Female,Leuks,10yrs,55312,,,,,53690,,,,,369,,,,,678,,,,,179,,,,,396,,,,,Bollinger County,County
29017,Male,Leuks,10yrs,56049,,,,,54369,,,,,481,,,,,686,,,,,129,,,,,384,,,,,Bollinger County,County
29017,Female,Uterine,10yrs,55312,22,28.4,17.3,44.8,53690,20,25.5,15.1,41.1,369,,,,,678,,,,,179,,,,,396,,,,,Bollinger County,County
29017,Both,Pancreas,10yrs,111361,23,14.5,9,22.4,108059,23,14.8,9.2,22.9,850,,,,,1364,,,,,308,,,,,780,,,,,Bollinger County,County
29017,Female,Pancreas,10yrs,55312,,,,,53690,,,,,369,,,,,678,,,,,179,,,,,396,,,,,Bollinger County,County
29017,Male,Pancreas,10yrs,56049,,,,,54369,,,,,481,,,,,686,,,,,129,,,,,384,,,,,Bollinger County,County
29017,Both,Oral,10yrs,111361,24,15.1,9.4,23.3,108059,24,15.4,9.6,23.8,850,,,,,1364,,,,,308,,,,,780,,,,,Bollinger County,County
29017,Female,Oral,10yrs,55312,,,,,53690,,,,,369,,,,,678,,,,,179,,,,,396,,,,,Bollinger County,County
29017,Male,Oral,10yrs,56049,18,23,13,38.3,54369,18,23.5,13.3,39.1,481,,,,,686,,,,,129,,,,,384,,,,,Bollinger County,County
29017,Both,Thyroid,10yrs,111361,24,20.2,12.5,30.9,108059,24,20.8,12.9,31.8,850,,,,,1364,,,,,308,,,,,780,,,,,Bollinger County,County
29017,Female,Thyroid,10yrs,55312,20,32.4,19,51.7,53690,20,33.4,19.6,53.2,369,,,,,678,,,,,179,,,,,396,,,,,Bollinger County,County
29017,Male,Thyroid,10yrs,56049,,,,,54369,,,,,481,,,,,686,,,,,129,,,,,384,,,,,Bollinger County,County
29017,Both,Liver,10yrs,111361,,,,,108059,,,,,850,,,,,1364,,,,,308,,,,,780,,,,,Bollinger County,County
29017,Female,Liver,10yrs,55312,,,,,53690,,,,,369,,,,,678,,,,,179,,,,,396,,,,,Bollinger County,County
29017,Male,Liver,10yrs,56049,,,,,54369,,,,,481,,,,,686,,,,,129,,,,,384,,,,,Bollinger County,County
29017,Both,Myeloma,10yrs,111361,,,,,108059,,,,,850,,,,,1364,,,,,308,,,,,780,,,,,Bollinger County,County
29017,Female,Myeloma,10yrs,55312,,,,,53690,,,,,369,,,,,678,,,,,179,,,,,396,,,,,Bollinger County,County
29017,Male,Myeloma,10yrs,56049,,,,,54369,,,,,481,,,,,686,,,,,129,,,,,384,,,,,Bollinger County,County
29017,Both,Brain,10yrs,111361,,,,,108059,,,,,850,,,,,1364,,,,,308,,,,,780,,,,,Bollinger County,County
29017,Female,Brain,10yrs,55312,,,,,53690,,,,,369,,,,,678,,,,,179,,,,,396,,,,,Bollinger County,County
29017,Male,Brain,10yrs,56049,,,,,54369,,,,,481,,,,,686,,,,,129,,,,,384,,,,,Bollinger County,County
29017,Both,Stomach,10yrs,111361,,,,,108059,,,,,850,,,,,1364,,,,,308,,,,,780,,,,,Bollinger County,County
29017,Female,Stomach,10yrs,55312,,,,,53690,,,,,369,,,,,678,,,,,179,,,,,396,,,,,Bollinger County,County
29017,Male,Stomach,10yrs,56049,,,,,54369,,,,,481,,,,,686,,,,,129,,,,,384,,,,,Bollinger County,County
29017,Both,Esoph,10yrs,111361,,,,,108059,,,,,850,,,,,1364,,,,,308,,,,,780,,,,,Bollinger County,County
29017,Female,Esoph,10yrs,55312,,,,,53690,,,,,369,,,,,678,,,,,179,,,,,396,,,,,Bollinger County,County
29017,Male,Esoph,10yrs,56049,,,,,54369,,,,,481,,,,,686,,,,,129,,,,,384,,,,,Bollinger County,County
29017,Female,Ovary,10yrs,55312,,,,,53690,,,,,369,,,,,678,,,,,179,,,,,396,,,,,Bollinger County,County
29017,Female,Cervix,10yrs,55312,,,,,53690,,,,,369,,,,,678,,,,,179,,,,,396,,,,,Bollinger County,County
29017,Both,Larynx,10yrs,111361,,,,,108059,,,,,850,,,,,1364,,,,,308,,,,,780,,,,,Bollinger County,County
29017,Female,Larynx,10yrs,55312,,,,,53690,,,,,369,,,,,678,,,,,179,,,,,396,,,,,Bollinger County,County
29017,Male,Larynx,10yrs,56049,,,,,54369,,,,,481,,,,,686,,,,,129,,,,,384,,,,,Bollinger County,County
29017,Male,Testis,10yrs,56049,,,,,54369,,,,,481,,,,,686,,,,,129,,,,,384,,,,,Bollinger County,County
29017,Both,HL,10yrs,111361,,,,,108059,,,,,850,,,,,1364,,,,,308,,,,,780,,,,,Bollinger County,County
29017,Female,HL,10yrs,55312,,,,,53690,,,,,369,,,,,678,,,,,179,,,,,396,,,,,Bollinger County,County
29017,Male,HL,10yrs,56049,,,,,54369,,,,,481,,,,,686,,,,,129,,,,,384,,,,,Bollinger County,County
29017,Both,Meso,10yrs,111361,,,,,108059,,,,,850,,,,,1364,,,,,308,,,,,780,,,,,Bollinger County,County
29017,Female,Meso,10yrs,55312,,,,,53690,,,,,369,,,,,678,,,,,179,,,,,396,,,,,Bollinger County,County
29017,Male,Meso,10yrs,56049,,,,,54369,,,,,481,,,,,686,,,,,129,,,,,384,,,,,Bollinger County,County
29017,Both,KS,10yrs,111361,,,,,108059,,,,,850,,,,,1364,,,,,308,,,,,780,,,,,Bollinger County,County
29017,Female,KS,10yrs,55312,,,,,53690,,,,,369,,,,,678,,,,,179,,,,,396,,,,,Bollinger County,County
29017,Male,KS,10yrs,56049,,,,,54369,,,,,481,,,,,686,,,,,129,,,,,384,,,,,Bollinger County,County
29015,Both,AllSite,05yrs,95906,851,472.6,436.8,511,91980,842,482.1,445.2,521.9,986,,,,,1629,,,,,515,,,,,796,,,,,Benton County,County
29015,Female,AllSite,05yrs,47163,370,445.9,394.2,503.5,45353,367,456.1,402.6,515.9,413,,,,,735,,,,,309,,,,,353,,,,,Benton County,County
29015,Male,AllSite,05yrs,48743,481,498.8,450.1,552.6,46627,475,508.1,458,563.6,573,,,,,894,,,,,206,,,,,443,,,,,Benton County,County
29015,Both,Lung,05yrs,95906,174,86.4,73.1,102.2,91980,171,87.3,73.7,103.5,986,,,,,1629,,,,,515,,,,,796,,,,,Benton County,County
29015,Female,Lung,05yrs,47163,65,66.6,49.7,89.2,45353,64,67.4,50.1,90.7,413,,,,,735,,,,,309,,,,,353,,,,,Benton County,County
29015,Male,Lung,05yrs,48743,109,106.6,86.5,131.8,46627,107,107.8,87.3,133.6,573,,,,,894,,,,,206,,,,,443,,,,,Benton County,County
29015,Female,Breast,05yrs,47163,89,107.6,83.4,137.9,45353,89,110.7,85.6,142.1,413,,,,,735,,,,,309,,,,,353,,,,,Benton County,County
29015,Male,Prostate,05yrs,48743,95,81,65.2,101.8,46627,92,80.8,64.8,102.1,573,,,,,894,,,,,206,,,,,443,,,,,Benton County,County
29015,Both,CRC,05yrs,95906,71,42.8,32.1,56.6,91980,71,44.1,33,58.4,986,,,,,1629,,,,,515,,,,,796,,,,,Benton County,County
29015,Female,CRC,05yrs,47163,41,50.4,34.2,73,45353,41,52,35.1,75.6,413,,,,,735,,,,,309,,,,,353,,,,,Benton County,County
29015,Male,CRC,05yrs,48743,30,35.4,22.2,54.9,46627,30,36.5,22.9,56.7,573,,,,,894,,,,,206,,,,,443,,,,,Benton County,County
29015,Both,Urinary,05yrs,95906,47,25.1,18.1,35,91980,47,25.6,18.5,35.8,986,,,,,1629,,,,,515,,,,,796,,,,,Benton County,County
29015,Female,Urinary,05yrs,47163,,,,,45353,,,,,413,,,,,735,,,,,309,,,,,353,,,,,Benton County,County
29015,Male,Urinary,05yrs,48743,36,39.5,26.8,57.9,46627,36,40.3,27.4,59.3,573,,,,,894,,,,,206,,,,,443,,,,,Benton County,County
29015,Both,Mela,05yrs,95906,46,28.9,19.7,41.5,91980,45,29.4,19.8,42.5,986,,,,,1629,,,,,515,,,,,796,,,,,Benton County,County
29015,Female,Mela,05yrs,47163,16,21.4,10.6,39.6,45353,,,,,413,,,,,735,,,,,309,,,,,353,,,,,Benton County,County
29015,Male,Mela,05yrs,48743,30,36.5,22.4,57.2,46627,30,37.6,23,59.2,573,,,,,894,,,,,206,,,,,443,,,,,Benton County,County
29015,Both,Kidney,05yrs,95906,21,11,6.4,18.6,91980,21,11.3,6.6,19.2,986,,,,,1629,,,,,515,,,,,796,,,,,Benton County,County
29015,Female,Kidney,05yrs,47163,,,,,45353,,,,,413,,,,,735,,,,,309,,,,,353,,,,,Benton County,County
29015,Male,Kidney,05yrs,48743,,,,,46627,,,,,573,,,,,894,,,,,206,,,,,443,,,,,Benton County,County
29015,Both,NHL,05yrs,95906,30,16.9,10.7,26.2,91980,30,17.3,11,27,986,,,,,1629,,,,,515,,,,,796,,,,,Benton County,County
29015,Female,NHL,05yrs,47163,,,,,45353,,,,,413,,,,,735,,,,,309,,,,,353,,,,,Benton County,County
29015,Male,NHL,05yrs,48743,18,20.2,10.9,35.9,46627,18,20.8,11.2,37.2,573,,,,,894,,,,,206,,,,,443,,,,,Benton County,County
29015,Both,Leuks,05yrs,95906,34,18,12,27,91980,34,18.5,12.3,27.9,986,,,,,1629,,,,,515,,,,,796,,,,,Benton County,County
29015,Female,Leuks,05yrs,47163,,,,,45353,,,,,413,,,,,735,,,,,309,,,,,353,,,,,Benton County,County
29015,Male,Leuks,05yrs,48743,22,23.8,14,39.8,46627,22,24.6,14.4,41.3,573,,,,,894,,,,,206,,,,,443,,,,,Benton County,County
29015,Female,Uterine,05yrs,47163,18,24.6,13,43.4,45353,18,25.3,13.3,45,413,,,,,735,,,,,309,,,,,353,,,,,Benton County,County
29015,Both,Pancreas,05yrs,95906,22,10.3,6.3,17.3,91980,22,10.5,6.4,17.8,986,,,,,1629,,,,,515,,,,,796,,,,,Benton County,County
29015,Female,Pancreas,05yrs,47163,,,,,45353,,,,,413,,,,,735,,,,,309,,,,,353,,,,,Benton County,County
29015,Male,Pancreas,05yrs,48743,,,,,46627,,,,,573,,,,,894,,,,,206,,,,,443,,,,,Benton County,County
29015,Both,Oral,05yrs,95906,37,22.6,14.7,33.7,91980,37,23.4,15.2,35,986,,,,,1629,,,,,515,,,,,796,,,,,Benton County,County
29015,Female,Oral,05yrs,47163,,,,,45353,,,,,413,,,,,735,,,,,309,,,,,353,,,,,Benton County,County
29015,Male,Oral,05yrs,48743,26,30.4,18.2,49.1,46627,26,31.4,18.7,50.9,573,,,,,894,,,,,206,,,,,443,,,,,Benton County,County
29015,Both,Thyroid,05yrs,95906,,,,,91980,,,,,986,,,,,1629,,,,,515,,,,,796,,,,,Benton County,County
29015,Female,Thyroid,05yrs,47163,,,,,45353,,,,,413,,,,,735,,,,,309,,,,,353,,,,,Benton County,County
29015,Male,Thyroid,05yrs,48743,,,,,46627,,,,,573,,,,,894,,,,,206,,,,,443,,,,,Benton County,County
29015,Both,Liver,05yrs,95906,24,11.3,7.1,18.4,91980,23,11.1,6.9,18.4,986,,,,,1629,,,,,515,,,,,796,,,,,Benton County,County
29015,Female,Liver,05yrs,47163,,,,,45353,,,,,413,,,,,735,,,,,309,,,,,353,,,,,Benton County,County
29015,Male,Liver,05yrs,48743,,,,,46627,,,,,573,,,,,894,,,,,206,,,,,443,,,,,Benton County,County
29015,Both,Myeloma,05yrs,95906,,,,,91980,,,,,986,,,,,1629,,,,,515,,,,,796,,,,,Benton County,County
29015,Female,Myeloma,05yrs,47163,,,,,45353,,,,,413,,,,,735,,,,,309,,,,,353,,,,,Benton County,County
29015,Male,Myeloma,05yrs,48743,,,,,46627,,,,,573,,,,,894,,,,,206,,,,,443,,,,,Benton County,County
29015,Both,Brain,05yrs,95906,,,,,91980,,,,,986,,,,,1629,,,,,515,,,,,796,,,,,Benton County,County
29015,Female,Brain,05yrs,47163,,,,,45353,,,,,413,,,,,735,,,,,309,,,,,353,,,,,Benton County,County
29015,Male,Brain,05yrs,48743,,,,,46627,,,,,573,,,,,894,,,,,206,,,,,443,,,,,Benton County,County
29015,Both,Stomach,05yrs,95906,,,,,91980,,,,,986,,,,,1629,,,,,515,,,,,796,,,,,Benton County,County
29015,Female,Stomach,05yrs,47163,,,,,45353,,,,,413,,,,,735,,,,,309,,,,,353,,,,,Benton County,County
29015,Male,Stomach,05yrs,48743,,,,,46627,,,,,573,,,,,894,,,,,206,,,,,443,,,,,Benton County,County
29015,Both,Esoph,05yrs,95906,,,,,91980,,,,,986,,,,,1629,,,,,515,,,,,796,,,,,Benton County,County
29015,Female,Esoph,05yrs,47163,,,,,45353,,,,,413,,,,,735,,,,,309,,,,,353,,,,,Benton County,County
29015,Male,Esoph,05yrs,48743,,,,,46627,,,,,573,,,,,894,,,,,206,,,,,443,,,,,Benton County,County
29015,Female,Ovary,05yrs,47163,,,,,45353,,,,,413,,,,,735,,,,,309,,,,,353,,,,,Benton County,County
29015,Female,Cervix,05yrs,47163,,,,,45353,,,,,413,,,,,735,,,,,309,,,,,353,,,,,Benton County,County
29015,Both,Larynx,05yrs,95906,,,,,91980,,,,,986,,,,,1629,,,,,515,,,,,796,,,,,Benton County,County
29015,Female,Larynx,05yrs,47163,,,,,45353,,,,,413,,,,,735,,,,,309,,,,,353,,,,,Benton County,County
29015,Male,Larynx,05yrs,48743,,,,,46627,,,,,573,,,,,894,,,,,206,,,,,443,,,,,Benton County,County
29015,Male,Testis,05yrs,48743,,,,,46627,,,,,573,,,,,894,,,,,206,,,,,443,,,,,Benton County,County
29015,Both,HL,05yrs,95906,,,,,91980,,,,,986,,,,,1629,,,,,515,,,,,796,,,,,Benton County,County
29015,Female,HL,05yrs,47163,,,,,45353,,,,,413,,,,,735,,,,,309,,,,,353,,,,,Benton County,County
29015,Male,HL,05yrs,48743,,,,,46627,,,,,573,,,,,894,,,,,206,,,,,443,,,,,Benton County,County
29015,Both,Meso,05yrs,95906,,,,,91980,,,,,986,,,,,1629,,,,,515,,,,,796,,,,,Benton County,County
29015,Female,Meso,05yrs,47163,,,,,45353,,,,,413,,,,,735,,,,,309,,,,,353,,,,,Benton County,County
29015,Male,Meso,05yrs,48743,,,,,46627,,,,,573,,,,,894,,,,,206,,,,,443,,,,,Benton County,County
29015,Both,KS,05yrs,95906,,,,,91980,,,,,986,,,,,1629,,,,,515,,,,,796,,,,,Benton County,County
29015,Female,KS,05yrs,47163,,,,,45353,,,,,413,,,,,735,,,,,309,,,,,353,,,,,Benton County,County
29015,Male,KS,05yrs,48743,,,,,46627,,,,,573,,,,,894,,,,,206,,,,,443,,,,,Benton County,County
29015,Both,AllSite,10yrs,189395,1746,494.4,468.6,521.6,182250,1728,501.7,475.2,529.5,1648,,,,,3125,,,,,909,,,,,1463,,,,,Benton County,County
29015,Female,AllSite,10yrs,93345,761,457.7,421.3,497,90038,757,466.6,429.1,507,688,,,,,1393,,,,,542,,,,,684,,,,,Benton County,County
29015,Male,AllSite,10yrs,96050,985,530.2,493.9,568.9,92212,971,536.3,499.3,576,960,,,,,1732,,,,,367,,,,,779,,,,,Benton County,County
29015,Both,Lung,10yrs,189395,389,99,88.8,110.4,182250,384,100,89.7,111.7,1648,,,,,3125,,,,,909,,,,,1463,,,,,Benton County,County
29015,Female,Lung,10yrs,93345,154,79.5,66.6,95.2,90038,153,80.7,67.5,96.8,688,,,,,1393,,,,,542,,,,,684,,,,,Benton County,County
29015,Male,Lung,10yrs,96050,235,118.8,103.3,136.9,92212,231,119.8,104,138.2,960,,,,,1732,,,,,367,,,,,779,,,,,Benton County,County
29015,Female,Breast,10yrs,93345,190,116.9,98.6,138.2,90038,190,119.8,101,141.8,688,,,,,1393,,,,,542,,,,,684,,,,,Benton County,County
29015,Male,Prostate,10yrs,96050,191,90.9,77.8,106.3,92212,185,90.6,77.4,106.3,960,,,,,1732,,,,,367,,,,,779,,,,,Benton County,County
29015,Both,CRC,10yrs,189395,150,44.7,37,53.9,182250,149,45.6,37.7,55,1648,,,,,3125,,,,,909,,,,,1463,,,,,Benton County,County
29015,Female,CRC,10yrs,93345,74,44.2,33.7,57.6,90038,74,45.2,34.4,59.1,688,,,,,1393,,,,,542,,,,,684,,,,,Benton County,County
29015,Male,CRC,10yrs,96050,76,45,34.1,58.8,92212,75,45.7,34.6,60,960,,,,,1732,,,,,367,,,,,779,,,,,Benton County,County
29015,Both,Urinary,10yrs,189395,94,24.7,19.7,31,182250,94,25.1,20.1,31.6,1648,,,,,3125,,,,,909,,,,,1463,,,,,Benton County,County
29015,Female,Urinary,10yrs,93345,23,11.8,7.4,19.4,90038,23,12,7.5,19.8,688,,,,,1393,,,,,542,,,,,684,,,,,Benton County,County
29015,Male,Urinary,10yrs,96050,71,38,29.1,49.6,92212,71,38.7,29.7,50.6,960,,,,,1732,,,,,367,,,,,779,,,,,Benton County,County
29015,Both,Mela,10yrs,189395,72,23.4,17.4,31.1,182250,71,23.9,17.6,31.8,1648,,,,,3125,,,,,909,,,,,1463,,,,,Benton County,County
29015,Female,Mela,10yrs,93345,22,15.4,8.7,25.7,90038,21,15.4,8.5,26.1,688,,,,,1393,,,,,542,,,,,684,,,,,Benton County,County
29015,Male,Mela,10yrs,96050,50,31.5,21.9,44.4,92212,50,32.4,22.5,45.8,960,,,,,1732,,,,,367,,,,,779,,,,,Benton County,County
29015,Both,Kidney,10yrs,189395,44,13.9,9.6,19.7,182250,44,14.3,9.9,20.3,1648,,,,,3125,,,,,909,,,,,1463,,,,,Benton County,County
29015,Female,Kidney,10yrs,93345,21,14.9,8.5,24.9,90038,21,15.3,8.7,25.7,688,,,,,1393,,,,,542,,,,,684,,,,,Benton County,County
29015,Male,Kidney,10yrs,96050,23,12.8,7.7,21.1,92212,23,13.2,7.9,21.7,960,,,,,1732,,,,,367,,,,,779,,,,,Benton County,County
29015,Both,NHL,10yrs,189395,64,17.6,13.1,23.7,182250,64,18.1,13.4,24.3,1648,,,,,3125,,,,,909,,,,,1463,,,,,Benton County,County
29015,Female,NHL,10yrs,93345,24,13.4,8.2,21.8,90038,24,13.7,8.3,22.4,688,,,,,1393,,,,,542,,,,,684,,,,,Benton County,County
29015,Male,NHL,10yrs,96050,40,22,14.9,32.3,92212,40,22.6,15.2,33.2,960,,,,,1732,,,,,367,,,,,779,,,,,Benton County,County
29015,Both,Leuks,10yrs,189395,77,22,16.7,28.7,182250,75,21.6,16.3,28.3,1648,,,,,3125,,,,,909,,,,,1463,,,,,Benton County,County
29015,Female,Leuks,10yrs,93345,24,14.4,8.4,23.9,90038,24,14.8,8.5,24.8,688,,,,,1393,,,,,542,,,,,684,,,,,Benton County,County
29015,Male,Leuks,10yrs,96050,53,29.3,21.2,40.3,92212,51,28.2,20.3,39.1,960,,,,,1732,,,,,367,,,,,779,,,,,Benton County,County
29015,Female,Uterine,10yrs,93345,43,27,18.4,38.8,90038,43,27.7,18.8,39.9,688,,,,,1393,,,,,542,,,,,684,,,,,Benton County,County
29015,Both,Pancreas,10yrs,189395,53,14.3,10.4,19.7,182250,53,14.6,10.6,20.1,1648,,,,,3125,,,,,909,,,,,1463,,,,,Benton County,County
29015,Female,Pancreas,10yrs,93345,24,13.8,8.4,22.5,90038,24,14.1,8.6,23.1,688,,,,,1393,,,,,542,,,,,684,,,,,Benton County,County
29015,Male,Pancreas,10yrs,96050,29,14.8,9.5,23,92212,29,15.1,9.7,23.5,960,,,,,1732,,,,,367,,,,,779,,,,,Benton County,County
29015,Both,Oral,10yrs,189395,70,21.1,15.8,28,182250,70,21.7,16.2,28.9,1648,,,,,3125,,,,,909,,,,,1463,,,,,Benton County,County
29015,Female,Oral,10yrs,93345,18,10.8,5.8,19.3,90038,18,11.1,6,19.9,688,,,,,1393,,,,,542,,,,,684,,,,,Benton County,County
29015,Male,Oral,10yrs,96050,52,31.4,22.3,43.7,92212,52,32.3,22.9,45,960,,,,,1732,,,,,367,,,,,779,,,,,Benton County,County
29015,Both,Thyroid,10yrs,189395,26,8.2,4.9,13.3,182250,25,8.2,4.8,13.4,1648,,,,,3125,,,,,909,,,,,1463,,,,,Benton County,County
29015,Female,Thyroid,10yrs,93345,,,,,90038,,,,,688,,,,,1393,,,,,542,,,,,684,,,,,Benton County,County
29015,Male,Thyroid,10yrs,96050,,,,,92212,,,,,960,,,,,1732,,,,,367,,,,,779,,,,,Benton County,County
29015,Both,Liver,10yrs,189395,36,9,6.2,13.3,182250,35,9,6.1,13.3,1648,,,,,3125,,,,,909,,,,,1463,,,,,Benton County,County
29015,Female,Liver,10yrs,93345,,,,,90038,,,,,688,,,,,1393,,,,,542,,,,,684,,,,,Benton County,County
29015,Male,Liver,10yrs,96050,24,11.9,7.4,19.3,92212,24,12.2,7.6,19.9,960,,,,,1732,,,,,367,,,,,779,,,,,Benton County,County
29015,Both,Myeloma,10yrs,189395,16,4.4,2.3,8.1,182250,,,,,1648,,,,,3125,,,,,909,,,,,1463,,,,,Benton County,County
29015,Female,Myeloma,10yrs,93345,,,,,90038,,,,,688,,,,,1393,,,,,542,,,,,684,,,,,Benton County,County
29015,Male,Myeloma,10yrs,96050,,,,,92212,,,,,960,,,,,1732,,,,,367,,,,,779,,,,,Benton County,County
29015,Both,Brain,10yrs,189395,25,8.7,5.1,14,182250,25,9,5.3,14.6,1648,,,,,3125,,,,,909,,,,,1463,,,,,Benton County,County
29015,Female,Brain,10yrs,93345,,,,,90038,,,,,688,,,,,1393,,,,,542,,,,,684,,,,,Benton County,County
29015,Male,Brain,10yrs,96050,17,11.3,5.9,20.2,92212,17,11.7,6,21.2,960,,,,,1732,,,,,367,,,,,779,,,,,Benton County,County
29015,Both,Stomach,10yrs,189395,16,4.5,2.5,8.2,182250,16,4.6,2.5,8.4,1648,,,,,3125,,,,,909,,,,,1463,,,,,Benton County,County
29015,Female,Stomach,10yrs,93345,,,,,90038,,,,,688,,,,,1393,,,,,542,,,,,684,,,,,Benton County,County
29015,Male,Stomach,10yrs,96050,,,,,92212,,,,,960,,,,,1732,,,,,367,,,,,779,,,,,Benton County,County
